filename, bad bean, good bean
d4ea5845-ed1c-4bcd-b615-557884bb64c2_45_jpg.rf.38f447dd135f5e03c140ff200abd9083.jpg, 1, 0
a4b1b05e-8f9a-4f68-98fe-52dd9e2a9663_jpg.rf.38f5dcab8a37f5ac01dbf25fef4c2313.jpg, 1, 0
2d6fa448-2f18-4db5-a942-7097acff076a_180_jpg.rf.38fbf9c175f67efa87ec22727fc22bef.jpg, 1, 0
8140aed5-a61c-4048-81dc-c9e2149f60b2_225_jpg.rf.38fed9390d72240d339a4d1e48782dac.jpg, 0, 1
01c27009-f681-4495-8d82-599547aba120_135_jpg.rf.3900631e62fc3d9c0d0870dde33bc334.jpg, 1, 0
WIN_20221229_22_06_17_Pro_jpg.rf.3906a1f98541b44207e5b793993b6068.jpg, 1, 0
878a59f0-76a6-4a7c-8e4a-45283cfb4465_180_jpg.rf.390598176aa34e01ada9d54ad1dcbd1c.jpg, 0, 1
79eb3e80-65d5-431c-b388-ea52ce593c7d_225_jpg.rf.39038922ae7bde4bf2eb60d7575d5661.jpg, 1, 0
WIN_20221229_23_04_03_Pro_jpg.rf.3926e796011c39e115e2119fc1a0425f.jpg, 1, 0
5522f66d-ad72-48d5-9767-5e7b23f6a206_270_jpg.rf.391a0c9d7dbdd8773c2794f0b525ce46.jpg, 1, 0
d141258d-4b06-4d47-9e08-82edbd725dd1_225_jpg.rf.390bfdf2fa344f9f1f62e02237239a79.jpg, 0, 1
de7c5c69-6255-4087-9565-1732a07c986d_jpg.rf.392780bcf43bf78881abbcdcabc4e213.jpg, 1, 0
91fd5e6d-6fa7-45ec-b8dd-a390713a150f_180_jpg.rf.392b85fc2990937ca49ec6764ff43052.jpg, 0, 1
1f4613ea-1b60-4092-876c-1a474a8c51b9_180_jpg.rf.392fa0f16b5df1f6c35ee58378a6609d.jpg, 1, 0
27f3e57e-469f-4627-8144-2ce3e9d048b7_270_jpg.rf.392b9123100c0c1bbf2248a05207d96f.jpg, 0, 1
c6d5a9cd-56bd-4e1a-9ca8-c3562c8140f8_225_jpg.rf.39307f107b0e61382f4723d7ad748bf3.jpg, 0, 1
96d467c2-fa44-474b-9e64-88f1f265aeaf_270_jpg.rf.393c78d61dd6dd6eb7eda4ea8cada0e7.jpg, 0, 1
09f44886-0cae-43b1-97fe-d8055d8d3616_jpg.rf.39376d45ad3c6221caf923e512cb291a.jpg, 0, 1
69ab59e3-c1ad-4509-a8b8-bd8e4fac2ae6_45_jpg.rf.393d054d9644a853db8826c14c321a23.jpg, 0, 1
d6faa4f5-e419-4c2d-b0be-316f48d5464a_jpg.rf.39360d20575ef831bf6d2933cd30df3d.jpg, 0, 1
a1690e8a-68f2-42fa-b0a0-6c59cc895c84_45_jpg.rf.39431e27aa26d5de5019627279928092.jpg, 0, 1
859bbe6e-7f46-4b86-acd1-86fea679de36_90_jpg.rf.394d02dd994520dfe9010e53d6ba4c90.jpg, 0, 1
0327f441-9a02-40a9-b280-251440ad4cec_225_jpg.rf.39535e25d62c45dc869608cca27924ea.jpg, 0, 1
2be59dd5-7793-413c-96cb-c40098eba6f6_225_jpg.rf.39412975a9645e97f60653ea5f5048ac.jpg, 0, 1
687d8151-bfed-420b-9a07-5213500e2964_135_jpg.rf.395cf782ac02b46122d7a547bbc3bc6a.jpg, 0, 1
69c9cfea-cfbd-4dfe-a8a2-2ed31daafd85_135_jpg.rf.3960d3e90bbdb7247eb6f9746af96861.jpg, 0, 1
4737a7d7-5d10-4912-b3e7-c8254a88af02_jpg.rf.39727f74b208a7fb7b07d8e5078a81f5.jpg, 0, 1
d6faa4f5-e419-4c2d-b0be-316f48d5464a_jpg.rf.3973b4c7574887e8a5b25c0f667c1c32.jpg, 0, 1
085c4ff0-ec11-44e6-b865-d4a8e163bcee_90_jpg.rf.397858aa645d7681639fd98eb2220355.jpg, 0, 1
1acf8679-d50f-446c-b806-def7d073e244_135_jpg.rf.397a1e6e990356cd979c661510477c8c.jpg, 1, 0
WIN_20221229_23_30_00_Pro_jpg.rf.397abecdd6087e823da65da31e38a8e0.jpg, 0, 1
4f280435-14a2-4194-9f75-2e7ea72b39ba_225_jpg.rf.396f390132a21442c6e9126f20615c32.jpg, 1, 0
22ada72b-340c-4d68-9534-2729e3347cab_270_jpg.rf.398025c6ac2e0fefad9309dace809f78.jpg, 0, 1
cce642b7-d4aa-4dc6-951b-e1b655f68334_225_jpg.rf.398919a84db1d2362e8c07eb36d80e6e.jpg, 1, 0
WIN_20221229_22_46_47_Pro_jpg.rf.397bad01020f6a34594cdd0df2d6ae55.jpg, 1, 0
9cb97279-36f3-438c-97d5-91da39c4e13a_jpg.rf.397ff62dfc5ec7e278a0c390db8f38e0.jpg, 0, 1
72a74631-171a-4cf4-b978-58f358afa95c_225_jpg.rf.399cb31bdb770f0dd5e0df0af4b25224.jpg, 0, 1
9eaca121-9239-49f4-9d05-34ef9f10bcaa_270_jpg.rf.398c285bef5df35294d7e09d132ce215.jpg, 0, 1
014bcc0a-10c7-41eb-80eb-e2f62bb652b3_90_jpg.rf.39af6d953fb2eb41c4c8a98d2a98600a.jpg, 0, 1
6cdbe5d2-04bc-4a25-b1a0-be0a00a136ae_180_jpg.rf.39a16588e18fe420d120783a3f86c837.jpg, 0, 1
0df87bae-ddf0-49e3-97af-b371d8544547_45_jpg.rf.39b620e46c47b5b7f4638c5ca35cd124.jpg, 0, 1
79eb3e80-65d5-431c-b388-ea52ce593c7d_90_jpg.rf.39c0d07b7f3cac880b62ede6fc769d27.jpg, 1, 0
2a99660b-f767-40aa-937f-c4cd68d2ceac_180_jpg.rf.39d70eb97e510e6d0851fb72ec676384.jpg, 0, 1
39c71820-6b5b-499e-b2c6-a957f48c62fa_225_jpg.rf.39e261a61417657e5fd812575230e6fe.jpg, 0, 1
afd44643-9287-4080-934f-7a13c66d9bfd_135_jpg.rf.39f0047863d88efff588fe1dc49f76d7.jpg, 0, 1
228a8b47-9459-4326-898b-1c5953d755b4_90_jpg.rf.39f297ed3dcb7ae8537cfd7863d3ac9a.jpg, 0, 1
9dd803f6-3218-4e96-ad6e-55b3d36e8470_135_jpg.rf.3a01c0b0f42728f462641a595f43b6cc.jpg, 0, 1
01b9d47e-ecba-48fd-a83f-ece6e05995fc_90_jpg.rf.3a077f5a8e15aabdef6669690d33e9a9.jpg, 1, 0
9ec72020-824e-4c15-b633-cba42d080364_90_jpg.rf.3a0d3f13fac59aef228ce716d5c9db59.jpg, 1, 0
859bbe6e-7f46-4b86-acd1-86fea679de36_180_jpg.rf.3a13a311346f376390634675db050105.jpg, 0, 1
3c966d73-e030-422f-8e66-a2bfb35337dc_180_jpg.rf.3a128c58d4b68940c1d6d95e74702c62.jpg, 0, 1
WIN_20221229_22_01_11_Pro_jpg.rf.3a1cb70e4f092d50c8d7da81cf65cd1d.jpg, 1, 0
5c99f964-3704-402c-aa2d-42bd2fbacf4f_45_jpg.rf.3a129c8005f5d93bc74098466f566219.jpg, 0, 1
9dbe8a30-979a-4722-a1a9-712f4ecbb2a6_45_jpg.rf.3a1cc0826778aaefc4abbcc95d950e48.jpg, 0, 1
0c279d03-a83d-4404-b852-2b90d79e1ed3_jpg.rf.3a1c46233629e7a88d26c8a3bb83a56b.jpg, 0, 1
5d105570-fd52-46cd-a90a-9dfa42ef878a_135_jpg.rf.3a2f8862a02f8353e672c87ec48500c6.jpg, 0, 1
69ab59e3-c1ad-4509-a8b8-bd8e4fac2ae6_45_jpg.rf.3a3031b63f06cd60ee970d40d14353c9.jpg, 0, 1
811f5cf3-9a05-4b39-b1b3-174f31f7cec6_225_jpg.rf.3a269aa7cff1e991ea2d82337e658da9.jpg, 0, 1
70be0397-922c-4185-bb84-728b59ab25f8_90_jpg.rf.3a30bef76c216a09e039c6a0075d4f6e.jpg, 0, 1
226b7023-757d-4c11-9b59-a0e8f02e5274_180_jpg.rf.3a3534dc52fb0a524251ff9fe9140df1.jpg, 0, 1
d6faa4f5-e419-4c2d-b0be-316f48d5464a_90_jpg.rf.3a369ef9b241109afd4a940c446fc54b.jpg, 0, 1
611513d3-0fb7-4068-8cd8-68a9bdb056c4_90_jpg.rf.3a37a60b2788155f287c36a3d28d1f2a.jpg, 1, 0
a4b1b05e-8f9a-4f68-98fe-52dd9e2a9663_jpg.rf.3a37ecf657410bc360ff6debc470ad44.jpg, 1, 0
WIN_20221229_22_58_53_Pro_jpg.rf.3a37b52b3228946787d18a054861a306.jpg, 1, 0
adcb9cef-245f-4674-bd16-4c8ad789d0a8_225_jpg.rf.3a58b37097a857b2d88bef09c74df049.jpg, 0, 1
91b94861-b751-4b86-b7a3-f6b2e3dbbd89_225_jpg.rf.3a3e8eab6c66b82cb768421f1cff5802.jpg, 0, 1
4737a7d7-5d10-4912-b3e7-c8254a88af02_180_jpg.rf.3a4e029253890182efc65fcc5a6ad885.jpg, 0, 1
dc2d0160-f922-429c-8c3c-5a6f0f68c023_225_jpg.rf.3a39df0bedaa7c00ca998a20191e9e48.jpg, 0, 1
84c8c90b-b9c3-4290-bdff-f1946a11050a_45_jpg.rf.3a7dddc0fdbe87936785000f245e469a.jpg, 0, 1
6e3c83a7-c5c6-46b5-8562-ffa8d99f4bb2_225_jpg.rf.3a9234755c091a853f3316266f874fb1.jpg, 0, 1
44c7fb6b-7175-4aa3-98c2-9bc78d8a6f92_135_jpg.rf.3a936a66c52816f59519f4cc724362d1.jpg, 0, 1
0c4d65e5-1985-47b2-8252-616ed898bd7c_180_jpg.rf.3a9437b8dd25779a24190f36885ed9be.jpg, 0, 1
0c4d65e5-1985-47b2-8252-616ed898bd7c_90_jpg.rf.3a96a67d0b4a1b6a76e25aeb560dc4a0.jpg, 0, 1
805c86e2-7416-44fc-b8aa-f663db39cf8a_180_jpg.rf.3a9b033fcc93ed4f4f39a4cab43e1aba.jpg, 0, 1
WIN_20221229_23_21_35_Pro_jpg.rf.3a9c72c6851cd17d7382de16626c1a5c.jpg, 0, 1
75fea9b7-7c08-4ea2-bb8d-50096fdf774b_90_jpg.rf.3aab5cdd51b26de8ffe3c907160bf5fc.jpg, 0, 1
b84b2bd1-353d-4da0-80e6-da6df7b611b8_180_jpg.rf.3a9b06bcb6b6a0870b0ceafd68bb224c.jpg, 0, 1
0c279d03-a83d-4404-b852-2b90d79e1ed3_180_jpg.rf.3aaf0bc4b09d601b303beccc4de63609.jpg, 0, 1
ccd5cdb4-3df2-4b3b-833b-3bdc7d43ee4d_45_jpg.rf.3ab4e4aee45718b5721b23233b042d18.jpg, 0, 1
687de30d-714c-4d10-9b23-998af950a13a_jpg.rf.3abe6ec9f5a7458d24e4870288145751.jpg, 1, 0
00800bbf-203e-48bd-b64c-f14ef2579c8a_45_jpg.rf.3abeb14ff7a348d7d92064b48bb92bff.jpg, 0, 1
8ddce3ce-bc64-4942-93aa-940868007f64_180_jpg.rf.3ab657e1d96aec9d66e4ad5de5c9aa80.jpg, 0, 1
2bf615ea-7241-4861-82d7-bb74c8b5dfba_jpg.rf.3ac9ee658ea5ee2d55760e61b70c17c9.jpg, 0, 1
7ceae77f-3a56-4262-a271-2a8d727efbe9_180_jpg.rf.3ac9254ab040357e60fefc26dc44dee2.jpg, 0, 1
75fea9b7-7c08-4ea2-bb8d-50096fdf774b_180_jpg.rf.3aceadbe3fa7307a7c57652a637c4db4.jpg, 0, 1
93a64c9f-678d-4302-94ea-5758bbf7451c_270_jpg.rf.3add9cc8f34362f2731442b33c81549f.jpg, 0, 1
8ddce3ce-bc64-4942-93aa-940868007f64_45_jpg.rf.3ad82e01cf820b2f12b5e9e85d0b62f4.jpg, 0, 1
1ab90226-8889-4bcd-ad0c-ea01fedaaffd_135_jpg.rf.3ae517dbd2e97781a041e5c51bfaa83c.jpg, 1, 0
0b521929-1734-47b8-86c9-093445af0697_45_jpg.rf.3aed15cfe533b01e746cdb22c76f413b.jpg, 0, 1
WIN_20221229_23_31_36_Pro_jpg.rf.3aed8043b3e6b6e8fb8964d9f4578758.jpg, 0, 1
0df87bae-ddf0-49e3-97af-b371d8544547_180_jpg.rf.3af1ee1befcb14a4c52954e65bb38549.jpg, 0, 1
WIN_20221229_22_42_36_Pro_jpg.rf.3af52f61734c1764b19749ae240c018b.jpg, 1, 0
adcb9cef-245f-4674-bd16-4c8ad789d0a8_90_jpg.rf.3af2f24d6ca66e25d194ce1627cf2f4f.jpg, 0, 1
207aff1c-09cf-47d1-ae76-474c6c31b0e4_90_jpg.rf.3af9d3cd41cee1f7a43c8ef20c5bb22c.jpg, 0, 1
66ba2553-31f1-473c-9602-d2df0c1bb3f0_135_jpg.rf.3affdbd01346ad37e1d7cbcc5333ec1c.jpg, 0, 1
22ada72b-340c-4d68-9534-2729e3347cab_135_jpg.rf.3b051fbb5bd2d47d49c54112fd020adf.jpg, 0, 1
868aed84-639d-46d3-9f59-3d71ba702ea0_jpg.rf.3b0466eb5a02a4adfe3104628da109b3.jpg, 1, 0
6b30113e-141c-4956-964b-7b64918f694b_jpg.rf.3b1d74f1c59316f5b67022a3eaf04d42.jpg, 1, 0
1ab90226-8889-4bcd-ad0c-ea01fedaaffd_135_jpg.rf.3b204c3441b20e5cda9fa6cf78147b7e.jpg, 1, 0
92009a81-ec1a-4dc0-99aa-c0898383287c_45_jpg.rf.3b2089eefa65b2f8052df1a381e945e4.jpg, 0, 1
4fac26f2-1588-4362-9e73-ffe2e8791cbb_135_jpg.rf.3b1e889ddedb932489929a45f2441299.jpg, 1, 0
223d92bc-5ef8-450a-86d6-ab5d6e8c5b3e_jpg.rf.3b25b203a6b236808b5c567ea827cca9.jpg, 0, 1
2bf615ea-7241-4861-82d7-bb74c8b5dfba_45_jpg.rf.3b2fd0ce767aa4fbc1048ff1f3d28aec.jpg, 0, 1
00a9637f-e5c9-4522-8d19-d6b3e8bae3f3_90_jpg.rf.3b30816d0e0647d1cc5c11d72be0e863.jpg, 0, 1
6343bade-4271-437b-84ea-e9756e715080_270_jpg.rf.3b218552762a4f1bbb345eeb46d0c380.jpg, 0, 1
5522f66d-ad72-48d5-9767-5e7b23f6a206_180_jpg.rf.3b3354d1f14f8765a10f9c24c3624112.jpg, 1, 0
adcb9cef-245f-4674-bd16-4c8ad789d0a8_jpg.rf.3b380e926bd36f8ea6c8fab5a282937e.jpg, 0, 1
ae88b11a-3c51-46c9-a74f-4f141d73ed73_225_jpg.rf.3b3c2ed92ab842b68b45ad4422e9f629.jpg, 0, 1
96d467c2-fa44-474b-9e64-88f1f265aeaf_270_jpg.rf.3b545167a4d6a21719d13923e490c5a9.jpg, 0, 1
WIN_20221229_22_42_36_Pro_jpg.rf.3b3fe6dbe6763a544dce73f6d793d426.jpg, 1, 0
642d6f5f-fa24-4c18-b7b2-6b24334629a3_180_jpg.rf.3b5092de5c69f499cf55e76d4c6fd2aa.jpg, 0, 1
3c5c4ffd-e4d4-45b7-a07c-64e2f6788de2_180_jpg.rf.3b31e5c14cb70188d11817a577285550.jpg, 1, 0
936d35a1-f617-4a9b-99c6-32cfd8284d34_45_jpg.rf.3b595c531772bc2cf083661286d9eadf.jpg, 0, 1
256d7e4e-e47b-466f-adb1-051bda40d918_180_jpg.rf.3b5bf32c63a4eb86c04dc40cca6e1167.jpg, 0, 1
73cca509-de66-4cbc-9421-8fcb263fefcc_225_jpg.rf.3b6362aa70d6899e8ca1da6d073d861c.jpg, 0, 1
0d2a4a7e-7b37-49eb-9ad6-8faaf457ad82_jpg.rf.3b5e1855d05cbbae8752c669db54012b.jpg, 0, 1
80de665e-2077-4a83-9a40-20d2bcaeac43_135_jpg.rf.3b8e6eac55a642c76292cc18c6033c19.jpg, 0, 1
5d105570-fd52-46cd-a90a-9dfa42ef878a_45_jpg.rf.3b8934e6a9686f8e59edd4080ecd2393.jpg, 0, 1
6bb51206-67ec-431b-8484-93739b1fddad_135_jpg.rf.3b97e76f3dd901544b94dc39183f751d.jpg, 1, 0
WIN_20221229_22_48_00_Pro_jpg.rf.3b9959dddc4293fa3f3f70028c018506.jpg, 1, 0
16117db8-0d07-4950-b684-370b7d0813ec_225_jpg.rf.3b9eeb4cd4ed1e688b8c23a0fc83ea5e.jpg, 0, 1
b361e99e-9c59-43b5-92f6-80ad77c3287f_270_jpg.rf.3ba1aa7a7a830521af82c1e5fdc0cb0c.jpg, 1, 0
WIN_20221229_23_01_58_Pro_jpg.rf.3b9818d0eb644863046774708b0c9185.jpg, 1, 0
a4b1b05e-8f9a-4f68-98fe-52dd9e2a9663_45_jpg.rf.3ba25bba99d3073f413dd7bdc9a1f8af.jpg, 1, 0
WIN_20221229_23_32_04_Pro_jpg.rf.3b8191c08398ea4fd503c0229d3eac58.jpg, 0, 1
4dbf4259-4cc3-4ff3-8768-970703c6c8f9_225_jpg.rf.3baa53abec4b5ed907504ff54e25dc26.jpg, 0, 1
84c8c90b-b9c3-4290-bdff-f1946a11050a_135_jpg.rf.3ba970c86a0d4b403d2f2d1da1cd27e0.jpg, 0, 1
5d06dc79-9d5c-46d0-a720-e4898e65949c_90_jpg.rf.3baa55a4792b130a5615d379b4835b66.jpg, 1, 0
33e3e3fe-8e37-4b4a-aa04-ad3864731632_225_jpg.rf.3bc361e2e3eeb318a5e05505f7f2f683.jpg, 0, 1
25365714-d0ec-4a39-aba3-ea056e686ce9_270_jpg.rf.3bbfdbfb72d70df353817d6e586ca03b.jpg, 0, 1
1d4ead22-cc06-4fa2-9784-d9257f24ef86_270_jpg.rf.3bae55ca80b9aa92e5f4b36aa8eac621.jpg, 0, 1
de7c5c69-6255-4087-9565-1732a07c986d_45_jpg.rf.3bc5e9fac9901f59ed922d374d91b9be.jpg, 1, 0
859bbe6e-7f46-4b86-acd1-86fea679de36_jpg.rf.3bc4bacad1f9b72021c71519f373ca2a.jpg, 0, 1
4ded4873-2bd7-4d9b-80ae-7a8967c128ce_45_jpg.rf.3bdb11463864e8a43a817017e8ef6073.jpg, 1, 0
15fd3442-e84f-4c27-952b-ec415fe777d6_270_jpg.rf.3bdb1474418a56640518168be5c8b9d6.jpg, 0, 1
2c59ee70-dc1c-4de3-83ab-aa36a5fb92c9_45_jpg.rf.3bc9331d3d77eb93855daee1cd0eaf03.jpg, 0, 1
488a316b-07fc-410e-a5fd-84f831acc653_90_jpg.rf.3be04af3beb519320b19343f22390eb1.jpg, 0, 1
92009a81-ec1a-4dc0-99aa-c0898383287c_jpg.rf.3be7829ccada42d2dc8253acc769b8c1.jpg, 0, 1
708fb576-4b86-4d50-a652-cc0d64f5407a_180_jpg.rf.3bef9fc074fa3d60a303c1ec043e1927.jpg, 0, 1
92fe0088-90bc-4eaa-8567-a9b3ad0645e8_135_jpg.rf.3c0887707ae1f7f0123f53ad1bb696f4.jpg, 0, 1
22ada72b-340c-4d68-9534-2729e3347cab_225_jpg.rf.3bf98c9d18482075326e65f65ed6f389.jpg, 0, 1
2bf615ea-7241-4861-82d7-bb74c8b5dfba_90_jpg.rf.3c24300406fb9cfb61a53fccfe363dfe.jpg, 0, 1
a3f8b634-4b11-478d-bbfe-41a57317ad50_180_jpg.rf.3c17142d2eabb1a8f9fe974425065f6d.jpg, 0, 1
adcb9cef-245f-4674-bd16-4c8ad789d0a8_jpg.rf.3c2502a67c7708b4d7b6cad79e65b9df.jpg, 0, 1
WIN_20221229_22_34_44_Pro_jpg.rf.3c0ab6c5b572584dce1b716981963586.jpg, 1, 0
ef757b72-613c-4d8f-b8e0-a3564581cb0f_180_jpg.rf.85fabea13f5cee3c1293c8fd42801798.jpg, 1, 0
adcb9cef-245f-4674-bd16-4c8ad789d0a8_jpg.rf.85e61320f1eb9f54e6dfea77b3f06117.jpg, 0, 1
96f68346-9256-416a-a050-9ec4b750ccc6_135_jpg.rf.8606b4385b69d311c5e896bd480c3da3.jpg, 0, 1
01b9d47e-ecba-48fd-a83f-ece6e05995fc_90_jpg.rf.85b6063a96d99b15ef573d3fd1a3a730.jpg, 1, 0
6343bade-4271-437b-84ea-e9756e715080_225_jpg.rf.85788fe794ff7c50e2e92f225e3dc26a.jpg, 0, 1
WIN_20221229_22_23_45_Pro_jpg.rf.85f27a0bf30e719b3fbd4ffd118b33d2.jpg, 1, 0
b4b3a28f-aee8-402c-856a-b09db5dbeb4a_45_jpg.rf.858585199c7bd1ef83aef6bdb5cf08b2.jpg, 1, 0
WIN_20221229_22_27_45_Pro_jpg.rf.858c74034d4a11285bd8d728082818f0.jpg, 1, 0
WIN_20221229_23_34_04_Pro_jpg.rf.85c928efdefbdbb2a6224f7a2521c51d.jpg, 0, 1
24522061-cd21-4507-92da-432712838d1d_jpg.rf.85ee433967560b7c1805aed1803da3f9.jpg, 0, 1
9ec72020-824e-4c15-b633-cba42d080364_225_jpg.rf.860e47d69c7b03f16a4eb7c4859917ab.jpg, 1, 0
859bbe6e-7f46-4b86-acd1-86fea679de36_jpg.rf.85c49eefacaabb1673a3ff9ee2bf5c2f.jpg, 0, 1
15fd3442-e84f-4c27-952b-ec415fe777d6_135_jpg.rf.85d473856c9873549eff4cea072bdbc3.jpg, 0, 1
5d5357ec-e4b0-4f32-a45c-2dca5338324d_135_jpg.rf.8593fe2b12a6521be850cd1e845e1931.jpg, 0, 1
WIN_20221229_22_40_07_Pro_jpg.rf.85e2d622275570add66ca7e03ab0b59e.jpg, 1, 0
WIN_20221229_23_22_47_Pro_jpg.rf.862b929c7bb54220ccaef215aae32ddc.jpg, 0, 1
WIN_20221229_23_32_40_Pro_jpg.rf.85a77313fa0ca10b1e63f1f9cb13bc67.jpg, 0, 1
WIN_20221229_22_56_26_Pro_jpg.rf.85fbe2ad72b7b30c83d5fa8e4d77234e.jpg, 1, 0
WIN_20221229_22_32_08_Pro_jpg.rf.861c908e42aed8bcec94045c75b980e9.jpg, 1, 0
0df87bae-ddf0-49e3-97af-b371d8544547_270_jpg.rf.8586009c014a45b8d5ab94055bccb74c.jpg, 0, 1
WIN_20221229_22_07_46_Pro_jpg.rf.85ee1f30e39e66e5927a46a686907a0d.jpg, 1, 0
cce642b7-d4aa-4dc6-951b-e1b655f68334_270_jpg.rf.8624b33b880c411d9e94520430990c19.jpg, 1, 0
2a99660b-f767-40aa-937f-c4cd68d2ceac_180_jpg.rf.85d9595d48d201e47ca74ab92f79c081.jpg, 0, 1
0dab9689-2c2d-4dc6-bb71-db1b6d82cb17_90_jpg.rf.85be341d8aba661ea0dd2b6460046799.jpg, 0, 1
01c27009-f681-4495-8d82-599547aba120_135_jpg.rf.85bb3d802e1c54de05c514135a4c2130.jpg, 1, 0
75f27827-8267-4ad8-8c7f-938a7c0c0a72_135_jpg.rf.861c13f62a513716af90559451c959be.jpg, 0, 1
70be0397-922c-4185-bb84-728b59ab25f8_135_jpg.rf.85961dd42643514a4e0a4f90268e5737.jpg, 0, 1
61e87bb2-b69a-4d10-afa1-6c1a3d0291df_225_jpg.rf.85973b07942832889794731a37dea3aa.jpg, 1, 0
b4b3a28f-aee8-402c-856a-b09db5dbeb4a_90_jpg.rf.85bbdf2a7598ef4153f66be37cba2841.jpg, 1, 0
97e4c08e-3475-4d77-8b54-a2231e38f6a2_225_jpg.rf.8632bffd0b2ed116616dcad16cbe3236.jpg, 0, 1
b4b3a28f-aee8-402c-856a-b09db5dbeb4a_45_jpg.rf.8630e3146485dc6a244009b2d0075174.jpg, 1, 0
6cdbe5d2-04bc-4a25-b1a0-be0a00a136ae_90_jpg.rf.863be8a726bc76a6a0e21358c7daafde.jpg, 0, 1
WIN_20221229_23_18_37_Pro_jpg.rf.864512756a2f724945c682c019155759.jpg, 1, 0
2b3188c7-77de-4b98-aaa5-012b0941ca45_270_jpg.rf.8652701d86b38faa5f0dfd9fe2da931d.jpg, 0, 1
82743c35-e968-47ee-93f6-95270352fe13_225_jpg.rf.8640bc78822bb85b0ccc6b41f8da46ec.jpg, 1, 0
0aa414bb-510b-40c9-85e1-f7a7163b3e2c_45_jpg.rf.864b8f28fe0c08b250cacaf6daaa54b5.jpg, 0, 1
9a5fc62c-6820-4cb6-ba66-1063e612d144_135_jpg.rf.86551f961664ac95c6dd759217ba9278.jpg, 0, 1
93bde728-be7b-4af0-a18e-67f00d6fdcac_jpg.rf.86473df3c25cf76e4703da064435d3b9.jpg, 0, 1
611513d3-0fb7-4068-8cd8-68a9bdb056c4_90_jpg.rf.8661885be37d2b3f7987a80b1f3421a4.jpg, 1, 0
4d510781-6fad-4149-909f-5b3615711984_45_jpg.rf.866ee49357a41edc6840c62bb56d0839.jpg, 1, 0
a3f8b634-4b11-478d-bbfe-41a57317ad50_225_jpg.rf.8668aac29fa73e552d0f9a526f4129cc.jpg, 0, 1
8ddce3ce-bc64-4942-93aa-940868007f64_45_jpg.rf.8674b39e833763a6d0a9f92a56cb256c.jpg, 0, 1
84f05969-c971-4d44-8df4-3a80a71a545d_45_jpg.rf.86853f56b75979f1b0d5b275baa8940b.jpg, 0, 1
8d331829-b225-451b-8aaa-89058c62faf5_180_jpg.rf.86845fdb5cfb6f1e13226de6a9e6844e.jpg, 0, 1
a36b24dc-58f1-4270-b642-3bb7ec46de0f_270_jpg.rf.868094468800404d76a23b44e78229a5.jpg, 1, 0
WIN_20221229_22_37_13_Pro_jpg.rf.868f40270f4e074877f4d73d0a464967.jpg, 1, 0
9aa3d151-a2d6-4d13-ad4f-f133f4552c4f_135_jpg.rf.86948eeb5aaaae8113e23fd66356cb9d.jpg, 0, 1
9cc65155-05ca-40b0-b813-2892c3ff04a4_135_jpg.rf.868f05e86bc77ce426f5f77e1eee2bdf.jpg, 0, 1
8ddce3ce-bc64-4942-93aa-940868007f64_90_jpg.rf.869e68b0275d347de81321c4f8079388.jpg, 0, 1
1ab90226-8889-4bcd-ad0c-ea01fedaaffd_225_jpg.rf.86b167a0dbc14fdb9d8cd02c887db938.jpg, 1, 0
11037d07-18b3-4fc4-8025-f06dcbc0500d_45_jpg.rf.86b2b5827e3ae3463499feba940d3f8b.jpg, 1, 0
488a316b-07fc-410e-a5fd-84f831acc653_270_jpg.rf.86b2ba1f81bb6eff939f02e4e8985b08.jpg, 0, 1
215be899-dd62-42e0-b42e-8331622f5b9a_45_jpg.rf.86cd980d059ceea394923588e50a7a64.jpg, 0, 1
16117db8-0d07-4950-b684-370b7d0813ec_225_jpg.rf.86d71c4e0fc9f19316a85a500da58d27.jpg, 0, 1
WIN_20221229_22_58_25_Pro_jpg.rf.86d73361b5f0acc5b29ae9efa3fb7834.jpg, 1, 0
92009a81-ec1a-4dc0-99aa-c0898383287c_90_jpg.rf.86d62e35470100597d6351abec361fe8.jpg, 0, 1
WIN_20221229_22_40_53_Pro_jpg.rf.86e61a4514508dbdb5483a51dd185095.jpg, 1, 0
aa8cc596-1881-4e18-a73f-fe60f6a6a031_90_jpg.rf.86e746f755aca09fa40aa8ced673e8f0.jpg, 0, 1
73cca509-de66-4cbc-9421-8fcb263fefcc_180_jpg.rf.86e0918b9f8d97ea38465fe4039066b2.jpg, 0, 1
a57c3779-84b6-494f-a396-47718417b914_45_jpg.rf.86f393d5658d298c2565a7c21096babd.jpg, 0, 1
4de4ad31-de11-418b-a60d-a7192ea0c98a_225_jpg.rf.86ed012f473f167173078de9bae1816a.jpg, 1, 0
220fcc53-6ef7-45d1-8122-fa1c19ca9ec5_225_jpg.rf.8709e6f185b5dc55fb4cab6780a48ab8.jpg, 0, 1
a70cfd80-0fa8-48c8-ab56-7f7cc8b0bb9b_45_jpg.rf.86fcc86f9ffcd43c200916836e01c653.jpg, 0, 1
9fc543ac-91f3-43f6-8df6-28bb9709a3e6_jpg.rf.8703a431a27b29d0d98d58aec85745e0.jpg, 0, 1
6e3c83a7-c5c6-46b5-8562-ffa8d99f4bb2_225_jpg.rf.871a66020fc6d616ba5bae84d3bfabdd.jpg, 0, 1
1ab90226-8889-4bcd-ad0c-ea01fedaaffd_jpg.rf.8727214b27388de2e562d8aa51634b4b.jpg, 1, 0
